









Frequency of observations in the selected location(s).:
Number of taxa: 	587

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Common Gallinule	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.975E-4	0.0030586	0.0047661	0.0160575	0.0129346	0.0175092	0.0158626	0.0168565	0.0138211	0.0129652	0.0147486	0.017148	0.0214517	0.0209857	0.0198634	0.0213948	0.0132843	0.0157111	0.0218375	0.0170704	0.0173306	0.0144479	0.0171192	0.0095163	0.0068933	0.0056846	5.701E-4	5.719E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Coot	0.0655084	0.0630105	0.059771	0.0476797	0.0596979	0.040334	0.0182859	0.0535677	0.053336	0.0608475	0.0606003	0.06846	0.0789761	0.065854	0.0561248	0.0322338	0.017855	0.009256	0.009037	0.00957	0.0084282	0.0051491	0.0072029	0.0071508	0.0084236	0.0135175	0.0127186	0.0126216	0.0141706	0.0115885	0.0077178	0.00964	0.0085352	0.006208	0.0085139	0.0096419	0.0203542	0.0432612	0.0472071	0.0613835	0.0863597	0.0904977	0.0860886	0.078638	0.0703329	0.0522573	0.0670714	0.049758	
Purple Gallinule	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.756E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rail/crake sp.	0.0	1.945E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.587E-4	0.0	0.0	2.643E-4	0.0	0.0	1.9E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sandhill Crane	2.848E-4	0.0025282	0.0011644	0.0010919	0.0026373	0.0015991	1.952E-4	0.002511	0.0017713	3.622E-4	0.0021028	0.0038246	0.0070236	0.0064926	0.0051996	0.0046407	0.005033	0.0043906	0.0040949	0.0061615	0.0059226	0.003252	0.0028812	0.0022346	0.0030084	0.0055833	0.0066773	0.0088972	0.0102806	0.0070661	0.0060639	0.0112139	0.0131488	0.0072426	0.005676	0.0080677	0.0071372	0.0090326	0.0121107	0.0081718	0.0102945	0.0087836	0.007486	0.0042562	0.0049204	0.0018553	5.782E-4	0.0029042	
Black-necked Stilt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.587E-4	4.747E-4	0.0	0.0	0.0	0.0	2.401E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Avocet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.008E-4	0.004114	9.539E-4	0.0064142	0.0063907	0.0011306	0.0074421	7.869E-4	0.0	0.0015	0.0	1.968E-4	0.0100449	0.0035655	9.886E-4	1.9E-4	0.0	0.0087836	0.003743	0.0	0.0	0.0	0.0	0.0	
American Oystercatcher	0.0022786	0.0029172	0.0021347	0.0016379	2.398E-4	0.0017768	6.507E-4	0.0035572	0.0039362	0.0085114	0.0137641	0.0182305	0.0191978	0.0133828	0.019269	0.017183	0.0143799	0.0205293	0.0232985	0.0302832	0.0346241	0.0346883	0.0352941	0.0379888	0.0541516	0.0379077	0.0352941	0.0500724	0.0514032	0.0511588	0.0402426	0.0326579	0.0276817	0.0160372	0.0134159	0.0102322	0.0192969	0.0090326	0.0069204	0.004561	0.0102945	0.0111791	0.007486	0.0085124	0.0049204	0.0030921	0.0011564	9.681E-4	
Black-bellied Plover	0.0076901	0.0038895	0.0056278	0.0061874	0.003836	0.0015991	0.0010412	0.003348	0.0023617	0.0010866	7.647E-4	0.0019123	0.0021851	0.001325	0.0033644	0.0087796	0.0095866	0.0181559	0.0249929	0.0334295	0.0177677	0.004878	0.0067227	0.0071508	0.0138387	0.004114	0.0050874	0.0192427	0.0366769	0.0590729	0.0540243	0.0542986	0.0532872	0.0274185	0.0278638	0.0242031	0.0282844	0.0135488	0.0150766	0.0106423	0.020875	0.0119776	0.0081098	0.0107418	0.0098408	0.0089672	0.0049147	0.0052275	
American Golden-Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65E-4	0.0	5.017E-4	2.397E-4	2.373E-4	0.0011296	6.555E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.557E-4	0.0	0.0055127	0.0212473	0.0352941	0.0137093	0.0103199	0.0088548	0.0055511	0.0038032	9.886E-4	3.801E-4	0.0028596	0.0	3.119E-4	0.0	0.0	0.0	0.0	0.0	
golden-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.643E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-bellied Plover/golden-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.967E-4	0.0	0.0010347	0.0	0.0	2.643E-4	2.377E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.254E-4	2.397E-4	1.187E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Ringed Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.902E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Semipalmated Plover	8.545E-4	1.945E-4	0.0	1.82E-4	4.795E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.529E-4	0.0010034	0.0041941	0.0202919	0.038266	0.0431306	0.0143508	0.0062331	0.0033613	0.0031285	0.0138387	0.0111666	0.0337043	0.0842127	0.0997499	0.1059921	0.0970232	0.0993508	0.0987313	0.0535437	0.0425697	0.0188902	0.0153317	0.0066556	0.0044488	0.0036108	0.0034315	0.0010647	3.119E-4	4.054E-4	2.894E-4	0.0	2.891E-4	1.936E-4	
Piping Plover	1.424E-4	1.945E-4	7.762E-4	0.0	0.0	0.0	0.0	0.0	3.936E-4	1.811E-4	3.823E-4	0.0039521	0.0048385	0.0042401	0.0039761	0.0037627	0.0047933	0.0070013	0.0072014	0.0103566	0.0129841	0.0154472	0.0139256	0.0160894	0.026775	0.0167499	0.0117647	0.023174	0.0200056	0.0104579	0.0090959	0.0053118	0.005075	5.173E-4	0.001548	3.935E-4	0.0	0.0	2.472E-4	0.0	0.0	0.0	0.0	0.0	2.894E-4	0.0	0.0	3.872E-4	
Killdeer	0.0133865	0.0103073	0.0104793	0.0151046	0.0100695	0.0088842	0.0048155	0.0299226	0.0312931	0.0700833	0.071688	0.1221316	0.1353207	0.1260103	0.1038385	0.1024708	0.0992211	0.1041889	0.1077379	0.124279	0.1063781	0.1102981	0.0948379	0.1099441	0.1143201	0.1122539	0.1233704	0.1380095	0.1208669	0.1373657	0.1372657	0.1375172	0.1432526	0.0990688	0.1078431	0.1149154	0.1075866	0.0824816	0.0640138	0.0448499	0.0371747	0.02502	0.0268247	0.0220916	0.011288	0.0108225	0.0138768	0.0110358	
small plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Upland Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011925	0.0030586	0.003261	0.002157	5.933E-4	0.0033889	0.0026219	0.0061503	0.004336	0.0043217	0.002905	0.0024067	0.0017632	3.18E-4	0.002276	5.557E-4	0.0016959	0.0016538	0.0013771	2.307E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whimbrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.187E-4	2.824E-4	9.177E-4	0.001139	2.71E-4	0.0	2.235E-4	0.0024067	0.0014693	0.0031797	0.0088972	0.0063907	0.0022612	0.0019294	0.005902	0.0138408	0.0018107	0.00129	5.903E-4	2.643E-4	2.377E-4	0.0	1.9E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hudsonian Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.802E-4	0.0	0.0	0.0	0.0	4.138E-4	0.0	5.653E-4	0.0022051	0.0070824	0.0161476	0.0036213	0.001806	0.0019677	0.0058155	0.0021393	7.415E-4	0.0015203	0.0017158	2.662E-4	3.119E-4	0.0	0.0	0.0	0.0	0.0	
Marbled Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.198E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.877E-4	0.0	2.069E-4	0.0094471	0.0031091	0.0046858	0.0072792	0.005767	0.0025867	0.002838	5.903E-4	7.93E-4	0.0019016	0.0019773	0.0013303	2.86E-4	0.0074528	0.003743	0.0050669	0.0014472	0.0	0.0	0.0	
Ruddy Turnstone	0.0059812	0.0035006	0.0038812	0.0030937	0.0023975	0.0023099	7.158E-4	0.0012555	0.0011809	1.811E-4	3.823E-4	5.099E-4	3.122E-4	1.325E-4	7.646E-4	0.0012542	0.0017975	0.007476	0.0142615	0.024646	0.0166287	0.004878	0.0038415	0.0064804	0.0168472	0.0044079	0.0047695	0.0362094	0.0455682	0.0412663	0.0303197	0.0271493	0.0272203	0.0131919	0.0072239	0.0053129	0.0037008	0.0045163	0.0027187	0.0020905	0.0028596	0.0023955	9.357E-4	0.0058776	0.0040521	0.0037106	0.0034692	0.0021297	
Red Knot	0.0012817	5.834E-4	9.703E-4	3.64E-4	2.398E-4	1.777E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.059E-4	3.763E-4	0.0015578	0.00178	0.0049421	0.0062926	0.0041002	0.003523	0.0016807	0.0051397	0.0105295	0.0026447	0.0025437	0.0091041	0.0072242	0.0098926	0.0101985	0.0145583	0.0184544	0.006208	0.005676	0.0029516	0.0034364	0.0028524	0.0014829	0.0011403	0.0045754	0.001597	6.238E-4	0.0028375	5.789E-4	0.0015461	8.673E-4	7.744E-4	
Ruff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026501	0.002141	0.0026339	1.198E-4	0.0020173	0.0	2.622E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0044515	0.002276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Stilt Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.397E-4	3.56E-4	0.0011296	0.0010488	0.0	0.0	0.0	0.0	6.017E-4	0.0073465	0.0193959	0.0217256	0.0180606	0.0211984	0.0151599	0.0249852	0.0163783	0.0041386	0.00387	0.0031484	0.0037008	0.002377	0.0022244	0.0011403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Curlew Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003032	7.869E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-necked Stint	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020112	0.0066185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sanderling	0.0207918	0.0134189	0.0184359	0.0181984	0.0119875	0.0055082	0.0020824	0.0092069	0.0074788	0.0065194	0.0036322	0.0056094	0.0054628	0.0039751	0.0053525	0.0042644	0.0053925	0.008188	0.011155	0.015076	0.0084282	0.004878	0.0031212	0.0044693	0.0081227	0.0038202	0.0054054	0.0459342	0.0455682	0.0344828	0.033903	0.0361991	0.0415225	0.0310398	0.0227038	0.012987	0.0129527	0.0106965	0.0051903	0.0057013	0.0188733	0.0122438	0.0155958	0.0184435	0.0144718	0.0154607	0.0167679	0.0180058	
Dunlin	0.0109655	0.0110852	0.0114496	0.0101911	0.007672	0.0028429	0.0010412	0.0062775	0.0043299	0.0030786	0.002294	0.0036971	0.0034337	0.0055651	0.0091757	0.0107864	0.0082684	0.0167319	0.019486	0.0381489	0.0088838	0.002981	9.604E-4	0.0031285	0.0087244	0.0038202	0.0028617	0.0026898	0.0016671	0.0014132	0.0013782	0.0055086	0.0027682	0.0033626	0.0103199	0.0159386	0.024055	0.0168766	0.0286703	0.0294565	0.0360309	0.0340697	0.0290081	0.0196595	0.0138929	0.0185529	0.0161897	0.0118103	
Purple Sandpiper	0.0098263	0.0058343	0.0048515	0.0041856	0.002877	0.0017768	8.46E-4	0.002511	0.003149	0.0014488	9.558E-4	0.0022947	0.001873	2.65E-4	1.529E-4	2.508E-4	7.19E-4	9.493E-4	5.648E-4	2.622E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.131E-4	7.415E-4	0.0085519	0.0042894	0.0037264	0.003743	0.0056749	0.0040521	0.0074212	0.0078057	0.010455	
Baird's Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019078	0.0037244	5.557E-4	0.0019785	0.0066152	0.0182963	0.0230681	0.0108639	0.00516	0.0013774	0.0013217	4.754E-4	4.943E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014575	0.0030586	0.0037627	0.0177352	0.0449745	0.0546456	0.034216	0.0041002	8.13E-4	4.802E-4	0.0020112	0.0243682	0.0573024	0.0896661	0.111318	0.1000278	0.120407	0.1141125	0.1237458	0.0975779	0.0475944	0.0270898	0.0204644	0.0145387	0.0054671	0.0034602	0.0017104	0.0011438	2.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	
White-rumped Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.397E-4	2.373E-4	0.0022592	0.0077347	0.0038724	0.003523	9.604E-4	2.235E-4	0.0021059	8.816E-4	0.0019078	0.0031037	0.0066685	0.0180893	0.0170893	0.0220342	0.0239908	0.00776	0.0064499	0.0031484	0.0052868	0.0040409	0.0014829	0.0028506	0.0028596	0.0013308	6.238E-4	0.0	2.894E-4	0.0	0.0	0.0	
Dunlin x White-rumped Sandpiper (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030084	8.816E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-breasted Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016959	0.0016538	0.0070824	0.0156863	0.0028453	7.74E-4	7.871E-4	0.0	2.377E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pectoral Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.912E-4	7.649E-4	0.003902	0.0049026	0.0033644	0.0033864	0.0022768	0.0030853	0.0018356	7.866E-4	0.0	0.0	0.0	0.0011173	6.017E-4	0.0029386	0.009221	0.0194496	0.017227	0.0257207	0.0234289	0.0240016	0.0302191	0.0186239	0.0239938	0.0285321	0.0243193	0.0180651	0.017301	0.0152033	0.0102945	0.0047911	0.0021834	0.0	0.0	0.0	0.0	0.0	
Semipalmated Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015578	0.011392	0.029229	0.0427373	0.028246	0.0081301	0.0038415	0.0046927	0.017148	0.024978	0.0591415	0.1032485	0.105307	0.0989259	0.0939912	0.1007279	0.0906574	0.0483704	0.0381837	0.023416	0.0182395	0.0080818	0.0044488	0.0013303	0.0017158	0.0	6.238E-4	0.0	0.0	0.0	0.0	0.0	
Western Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.877E-4	0.0012719	0.0039313	0.0036121	0.0050876	8.269E-4	0.0118041	0.0094579	0.001552	0.00129	1.968E-4	5.287E-4	7.131E-4	2.472E-4	5.701E-4	0.0	0.0	0.0	0.0	5.789E-4	6.184E-4	0.0	0.0	
Semipalmated/Western Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.069E-4	2.779E-4	0.0	0.0	0.0	2.307E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	
peep sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.561E-4	2.65E-4	7.646E-4	0.0010034	0.0011983	0.0018987	0.0035301	0.0047195	0.0022779	0.001084	0.0	4.469E-4	0.0051143	0.0049956	0.0127186	0.0134492	0.0155599	0.0124364	0.0159868	0.0120008	0.0089965	0.0051733	0.00258	0.0029516	0.0021147	0.0019016	4.943E-4	9.502E-4	8.579E-4	5.323E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Calidris sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.275E-4	0.0	0.0015	0.0	1.254E-4	0.0	0.0	4.236E-4	1.311E-4	2.278E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.653E-4	5.513E-4	1.967E-4	2.307E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed Dowitcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.529E-4	2.508E-4	0.0022768	0.0102053	0.0148263	0.0133718	0.0059226	0.003794	0.0052821	0.006257	0.0288809	0.031149	0.0413355	0.0537968	0.0522367	0.048615	0.0427233	0.0501672	0.0385236	0.0173306	0.0139319	0.0080677	0.0068729	0.0028524	0.0017301	3.801E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-billed Dowitcher	0.0	0.0	0.0	0.0	0.0	0.0	6.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023509	0.0015898	0.0049659	0.0047235	0.004805	0.0019294	0.0021641	0.0034602	0.0018107	0.00129	0.0023613	0.0042294	0.0019016	0.0074147	0.0049411	2.86E-4	2.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed/Long-billed Dowitcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	2.508E-4	3.595E-4	3.56E-4	5.648E-4	9.177E-4	2.278E-4	0.0	0.0	2.235E-4	0.0021059	0.0011754	0.0025437	0.0049659	0.0061128	0.0050876	0.0024807	0.0060988	0.0059977	0.0018107	0.001032	0.0011806	7.93E-4	9.508E-4	4.943E-4	0.0	2.86E-4	2.662E-4	6.238E-4	0.0	0.0	0.0	0.0	0.0	
American Woodcock	5.696E-4	9.724E-4	0.0015525	0.0014559	0.0016783	0.0015991	6.507E-4	0.0037665	0.0066916	0.0213691	0.0267635	0.0311066	0.0282504	0.0243805	0.014987	0.0150508	0.0130617	0.0119853	0.010449	0.0103566	0.0084282	0.004065	0.0033613	0.0053631	0.0042118	0.008228	0.0038156	0.0018622	0.0025007	0.0016959	0.003032	0.0025575	0.0023068	0.0020693	0.005934	0.0057064	0.0039651	0.0038032	0.004696	0.0079818	0.0074349	0.0055896	0.0034311	0.0054722	0.0023155	0.0030921	0.0031801	5.808E-4	
Wilson's Snipe	0.0012817	0.0013613	0.0017466	0.0029117	0.001918	8.884E-4	4.555E-4	8.37E-4	0.0021649	9.055E-4	0.0040145	0.0099439	0.0221633	0.0303432	0.0276801	0.0242067	0.0144997	0.00712	0.0035301	0.0030152	0.0038724	0.002981	0.0088836	0.0040223	0.0051143	0.0032324	0.0038156	0.0053797	0.0063907	0.0053703	0.0088203	0.0104269	0.0073818	0.0087946	0.0074819	0.0100354	0.0071372	0.0087949	0.0150766	0.0104523	0.0048613	0.0039925	0.0024953	0.0030401	0.0011577	0.0015461	8.673E-4	0.0011617	
Common/Wilson's Snipe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.122E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.059E-4	0.0	9.587E-4	0.0	0.0012708	9.177E-4	0.0018223	2.71E-4	0.0016807	0.0	0.0	0.0	0.0031797	0.002276	0.0016671	0.0014132	0.0044101	9.837E-4	9.227E-4	5.173E-4	5.16E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-necked Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.117E-4	7.525E-4	0.0	1.187E-4	1.412E-4	0.0023597	0.0015945	0.0	4.802E-4	0.0013408	0.0	0.0	6.359E-4	0.0010346	8.336E-4	0.004805	0.0057883	0.0021641	0.0016148	0.0018107	0.001548	3.935E-4	7.93E-4	0.0	0.0	0.0	2.86E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red Phalarope	0.0	1.945E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.311E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025867	0.003612	3.935E-4	2.643E-4	2.377E-4	0.0	3.801E-4	0.0	0.0021294	0.0	6.08E-4	2.894E-4	0.0	0.0	0.0	
Red-necked/Red Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.377E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
phalarope sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.307E-4	0.0	0.0	0.0	2.643E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Sandpiper	1.424E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045051	0.0168221	0.037627	0.0693829	0.0971876	0.0872635	0.0764289	0.028246	0.0189702	0.0192077	0.0221229	0.0421179	0.0578901	0.0883943	0.1094558	0.1164212	0.098078	0.0989526	0.083612	0.0629758	0.0369891	0.0278638	0.0200708	0.0103093	0.0035655	0.0027187	0.0013303	0.0	0.0	0.0	2.027E-4	0.0	0.0	0.0	1.936E-4	
Solitary Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.325E-4	0.0013764	0.0081525	0.0384661	0.0574344	0.0330415	0.008259	4.556E-4	2.71E-4	0.0015	0.0	0.0027076	0.0099912	0.0209857	0.0339334	0.0341762	0.0477671	0.0418964	0.0474129	0.0433679	0.0248319	0.0190918	0.019087	0.0121597	0.0061802	0.0037074	1.9E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
